154,0.001469,0.000014,0.000233,0.001134,0.000077
155,0.000737,0.000008,0.000123,0.000568,0.000025
156,0.001514,0.000011,0.000191,0.001240,0.000047
157,0.000743,0.000008,0.000124,0.000625,0.000025
158,0.001628,0.000013,0.000198,0.001303,0.000058
159,0.000769,0.000009,0.000132,0.000624,0.000039
160,0.001481,0.000014,0.000187,0.001244,0.000057
161,0.000723,0.000008,0.000128,0.000633,0.000018
162,0.001285,0.000012,0.000188,0.001293,0.000029
163,0.000906,0.000008,0.000136,0.000642,0.000071
164,0.001524,0.000013,0.000189,0.001182,0.000075
165,0.000533,0.000009,0.000123,0.000445,0.000021
166,0.001017,0.000016,0.000197,0.000848,0.000042
167,0.000594,0.000007,0.000110,0.000498,0.000023
168,0.001140,0.000011,0.000170,0.000994,0.000045
169,0.000728,0.000008,0.000121,0.000560,0.000058
170,0.001055,0.000013,0.000173,0.000987,0.000066
171,0.000554,0.000009,0.000126,0.000419,0.000029
172,0.001027,0.000011,0.000173,0.000961,0.000036
173,0.000562,0.000007,0.000117,0.000495,0.000021
174,0.001145,0.000010,0.000167,0.001035,0.000038
175,0.000576,0.000007,0.000110,0.000515,0.000030
176,0.001085,0.000012,0.000188,0.000758,0.000045
177,0.000706,0.000009,0.000116,0.000568,0.000034
178,0.001030,0.000011,0.000173,0.000917,0.000044
179,0.000709,0.000008,0.000133,0.000320,0.000029
180,0.001101,0.000012,0.000191,0.000763,0.000041
181,0.000912,0.000011,0.000124,0.000667,0.000049
182,0.001436,0.000017,0.000184,0.001200,0.000056
183,0.000781,0.000011,0.000121,0.000649,0.000024
184,0.001484,0.000021,0.000194,0.001250,0.000040
185,0.000738,0.000010,0.000117,0.000640,0.000024
186,0.001469,0.000018,0.000189,0.001282,0.000052
187,0.000571,0.000010,0.000129,0.000395,0.000048
188,0.000902,0.000014,0.000178,0.000838,0.000064
189,0.000588,0.000008,0.000117,0.000509,0.000022
190,0.001040,0.000013,0.000168,0.001022,0.000039
191,0.000970,0.000016,0.000164,0.000291,0.000047
192,0.002416,0.000033,0.000334,0.000726,0.000067
193,0.000709,0.000013,0.000143,0.000298,0.000029
194,0.000952,0.000017,0.000187,0.000899,0.000049
195,0.000795,0.000008,0.000119,0.000687,0.000021
196,0.001203,0.000011,0.000173,0.001154,0.000046
197,0.000796,0.000010,0.000127,0.000717,0.000043
198,0.001600,0.000021,0.000212,0.001415,0.000055
199,0.000683,0.000009,0.000119,0.000723,0.000028
200,0.001474,0.000018,0.000198,0.001446,0.000041
201,0.000800,0.000009,0.000124,0.000718,0.000026
202,0.001381,0.000013,0.000183,0.001381,0.000045
203,0.002042,0.000018,0.000267,0.001053,0.000044
204,0.001768,0.000019,0.000272,0.000779,0.000056
205,0.000663,0.000011,0.000140,0.000463,0.000046
206,0.001137,0.000013,0.000190,0.001098,0.000068
