275,0.07146624
276,0.04519368
277,0.01956001
278,0.01185224
279,0.01166125
280,0.00871954
281,-0.04487341
282,0.03157768
283,0.03331503
284,-0.03123675
285,-0.05805225
286,-0.04019625
287,0.09311888
288,-0.03784624
289,0.07185456
290,0.01258760
291,0.06043280
292,0.15491824
293,0.07393041
294,-0.01542281
295,0.03218624
296,0.27829739
297,-0.00335621
298,0.13217418
299,0.02907063
300,0.13875374
301,0.00206205
302,0.01943704
303,0.02899514
304,-0.03159118
305,-0.05043731
306,0.04884529
307,0.06762627
308,0.16143011
309,0.11524765
310,0.14818203
311,0.07532998
312,-0.04365047
313,-0.04058822
314,0.32408375
315,0.01552545
316,0.09955579
317,0.06819338
318,0.25767362
319,0.00213831
320,0.12901928
321,0.01660689
322,0.00996827
323,0.00660319
324,0.00748967
325,0.04050888
326,-0.02159324
327,0.06532888
328,-0.03632412
329,0.06286811
330,0.03354630
331,0.19371769
332,-0.04447430
333,0.12033709
334,0.10315792
335,-0.03020972
336,0.13682440
337,0.03376875
338,0.02222619
339,0.04941207
340,0.07695533
341,0.07817678
342,-0.05058302
343,0.18204619
344,-0.02097152
345,-0.01326796
346,0.04171583
347,0.00701098
348,0.09949408
349,0.05516342
350,0.00554112
351,-0.04156625
352,0.09261415
353,0.02305898
354,0.14796439
355,0.15721668
356,0.02346324
357,0.07828116
358,0.03561254
359,-0.02522216
360,0.00123551
361,-0.01505732
362,-0.00732018
363,0.01972300
364,0.01065704
365,-0.05090347
366,0.13291901
367,-0.01170336
368,0.09597146
369,-0.03616491
370,-0.00668505
371,0.09622863
372,-0.04504360
373,0.01771507
374,0.04436461
375,0.13001549
376,-0.05383952
377,-0.00937110
378,0.14706753
379,-0.05406826
380,-0.01643114
381,-0.00346507
382,0.00606058
383,-0.02137553
384,0.11886785
385,0.09956551
386,0.03628337
387,0.05914135
388,-0.01902635
389,0.36011246
390,-0.00173676
391,0.03426217
392,-0.00329894
393,-0.02516229
394,-0.01135188
395,0.01454604
396,0.09144434
397,-0.00736606
398,0.07718449
399,-0.05307744
400,-0.01495337
401,-0.05487296
402,-0.04498705
403,-0.00625208
404,-0.00281594
405,-0.00367250
406,-0.02339633
407,0.04395169
408,0.00005324
409,-0.04183673
410,0.02300750
411,0.06714457
412,-0.01059873
413,-0.03437778
414,0.05141528
415,-0.04218617
416,0.02164842
417,0.12810524
418,0.06514388
419,0.09921751
420,-0.01727010
421,0.00567578
422,-0.00170380
423,-0.00831747
424,0.08431841
425,-0.03645544
426,0.03916961
427,0.03951178
428,0.05437982
429,0.18140316
430,0.14128482
431,-0.02275122
432,-0.01190405
433,0.02827450
434,0.06938601
435,0.06071757
436,0.03880594
437,0.00199539
438,0.05446369
439,0.01332651
440,-0.04274477
441,0.04213377
442,-0.03637233
443,0.11614632
444,-0.02001307
445,0.07430985
446,-0.02253636
447,0.00398911
448,-0.02491543
449,0.10844090
450,0.06419502
451,0.00904473
452,-0.04065502
453,0.00293837
454,0.07578447
455,-0.00103262
456,0.02937036
457,-0.04126914
458,-0.00733321
